subjectID,sessionIdx,eventNumber,onsetTime,peakTime,offsetTime,duration,amplitude,direction,peakVelocity,strength,onsetIndex,peakIndex,offsetIndex,absAmplitude,absPeakVelocity,timeSincePrevious,passQC
FLIC_0017,3,7,13.642,13.676,13.7315,0.089500000000001,-4.07319614328383,-1,-71.2912757304101,290.383349354891,27285,27353,27464,4.07319614328383,71.2912757304101,1.4315,1
FLIC_0017,3,8,14.8525,14.903,14.96,0.107500000000002,-4.54439813294448,-1,-58.0727396183966,263.905649496813,29706,29807,29921,4.54439813294448,58.0727396183966,1.2105,1
FLIC_0017,3,9,16.382,16.416,16.493,0.110999999999997,5.09873685422875,1,76.89310884725,392.057727915696,32765,32833,32987,5.09873685422875,76.89310884725,1.5295,1
FLIC_0017,3,10,17.7735,17.8005,17.885,0.111500000000003,4.06008688302051,1,52.8991447646472,214.775123781947,35548,35602,35771,4.06008688302051,52.8991447646472,1.3915,1
FLIC_0017,3,11,19.86,19.889,19.954,0.0940000000000012,-3.53794239670133,-1,-61.9183023387906,219.063386976178,39721,39779,39909,3.53794239670133,61.9183023387906,2.0865,1
FLIC_0017,3,12,22.599,22.6305,22.7075,0.108499999999999,-5.39176450274087,-1,-73.6889479609402,397.313453860116,45199,45262,45416,5.39176450274087,73.6889479609402,2.739,1
FLIC_0017,3,13,23.7405,23.7545,23.7995,0.0589999999999975,2.70745586989542,1,62.9208362707637,170.355387500008,47482,47510,47600,2.70745586989542,62.9208362707637,1.1415,1
FLIC_0017,4,1,4.44,4.4685,4.553,0.113,-4.4321653224941,-1,-61.4832190330866,272.503791313756,8881,8938,9107,4.4321653224941,61.4832190330866,NaN,1
FLIC_0017,4,2,5.818,5.848,5.9175,0.0995000000000008,4.56980056798529,1,70.1703911343212,320.664693261371,11637,11697,11836,4.56980056798529,70.1703911343212,1.378,1
FLIC_0017,4,3,7.171,7.206,7.292,0.121,4.41129463266504,1,47.3543263117932,208.893885492682,14343,14413,14585,4.41129463266504,47.3543263117932,1.353,1
FLIC_0017,4,4,8.4715,8.517,8.564,0.0924999999999994,-4.21323836823127,-1,-63.3215664155055,266.788853158313,16944,17035,17129,4.21323836823127,63.3215664155055,1.3005,1
FLIC_0017,4,5,9.8315,9.8605,9.9385,0.106999999999999,-4.81738625293947,-1,-64.5626349606691,311.023150113076,19664,19722,19878,4.81738625293947,64.5626349606691,1.36,1
FLIC_0017,4,6,11.1745,11.2095,11.2805,0.106,5.21825387973937,1,69.851947033057,364.505193612599,22350,22420,22562,5.21825387973937,69.851947033057,1.343,1
FLIC_0017,4,7,13.8455,13.8945,13.9485,0.103,-4.68758119777522,-1,-63.5783865821444,298.028849527344,27692,27790,27898,4.68758119777522,63.5783865821444,2.671,1
FLIC_0017,4,8,15.11,15.155,15.2455,0.1355,-5.45566877360689,-1,-58.1830941140973,317.427689710111,30221,30311,30492,5.45566877360689,58.1830941140973,1.2645,1
FLIC_0017,4,9,16.4735,16.501,16.5965,0.122999999999998,5.69750967150843,1,76.4758576836635,435.721938789575,32948,33003,33194,5.69750967150843,76.4758576836635,1.3635,1
FLIC_0017,4,10,17.9815,18.0285,18.087,0.105499999999999,4.21926521863012,1,53.5981597921464,226.144851393583,35964,36058,36175,4.21926521863012,53.5981597921464,1.508,1
FLIC_0017,4,11,20.379,20.4165,20.4595,0.0804999999999971,-3.36199144842042,-1,-64.8201287839701,217.924718657218,40759,40834,40920,3.36199144842042,64.8201287839701,2.3975,1
FLIC_0018,1,1,4.6955,4.745,4.802,0.1065,-6.65772161874083,-1,-96.0136662354295,639.232261390186,9392,9491,9605,6.65772161874083,96.0136662354295,NaN,1
FLIC_0018,1,2,6.094,6.1385,6.1805,0.0865,5.73963919121828,1,96.6375136398387,554.664460629109,12189,12278,12362,5.73963919121828,96.6375136398387,1.3985,1
FLIC_0018,1,3,7.442,7.4745,7.5445,0.1025,5.92529548573657,1,96.2853782500362,570.519317087378,14885,14950,15090,5.92529548573657,96.2853782500362,1.348,1
FLIC_0018,1,4,8.656,8.671,8.7295,0.0734999999999992,-6.78392023901045,-1,-127.567614677122,865.408523050416,17313,17343,17460,6.78392023901045,127.567614677122,1.214,1
FLIC_0018,1,5,10.038,10.091,10.126,0.0879999999999992,-5.35688836251502,-1,-82.3454736965233,441.115509750692,20077,20183,20253,5.35688836251502,82.3454736965233,1.382,1
FLIC_0018,1,6,11.488,11.5185,11.5655,0.0775000000000006,6.85034484322665,1,127.560964879326,873.836597958104,22977,23038,23132,6.85034484322665,127.560964879326,1.45,1
FLIC_0018,1,7,12.739,12.7775,12.8395,0.100499999999998,5.78145343471939,1,96.6059791272259,558.52296983953,25479,25556,25680,5.78145343471939,96.6059791272259,1.251,1
FLIC_0018,1,8,14.2575,14.2925,14.333,0.0754999999999999,-7.17563410148468,-1,-132.367590104769,949.821393487126,28516,28586,28667,7.17563410148468,132.367590104769,1.5185,1
FLIC_0018,1,9,15.5735,15.6035,15.667,0.0935000000000006,-5.48699368545785,-1,-95.1413402217968,522.039933022996,31148,31208,31335,5.48699368545785,95.1413402217968,1.316,1
FLIC_0018,1,10,17.1455,17.179,17.224,0.0785000000000018,5.94154784391612,1,101.245156509198,601.552941364175,34292,34359,34449,5.94154784391612,101.245156509198,1.572,1
FLIC_0018,1,11,18.336,18.3685,18.4285,0.0925000000000011,5.992960665992,1,111.695243371514,669.385200103889,36673,36738,36858,5.992960665992,111.695243371514,1.1905,1
FLIC_0018,1,12,24.3985,24.4565,24.5695,0.171000000000003,-10.2071082572951,-1,-86.6860838605896,884.814242366001,48798,48914,49140,10.2071082572951,86.6860838605896,6.0625,1
FLIC_0018,2,1,4.635,4.677,4.724,0.0890000000000004,-7.9507234891702,-1,-125.247097643982,995.805041188405,9271,9355,9449,7.9507234891702,125.247097643982,NaN,1
FLIC_0018,2,2,5.961,5.9885,6.032,0.0709999999999997,8.63355974219485,1,184.323664060726,1591.36936556853,11923,11978,12065,8.63355974219485,184.323664060726,1.326,1
FLIC_0018,2,3,7.362,7.3965,7.444,0.0819999999999999,8.23304629788035,1,141.994654158238,1169.04856173628,14725,14794,14889,8.23304629788035,141.994654158238,1.401,1
FLIC_0018,2,4,8.5995,8.632,8.672,0.0724999999999998,-8.44983024838281,-1,-162.944761656611,1376.85557586156,17200,17265,17345,8.44983024838281,162.944761656611,1.2375,1
FLIC_0018,2,5,10.0775,10.0985,10.1385,0.0609999999999999,-3.93924823586713,-1,-99.996938032619,393.912761737109,20156,20198,20278,3.93924823586713,99.996938032619,1.478,1
FLIC_0018,2,6,11.381,11.414,11.455,0.0739999999999998,9.44852816442084,1,187.08900707241,1767.71575257719,22763,22829,22911,9.44852816442084,187.08900707241,1.3035,1
FLIC_0018,2,7,12.694,12.7265,12.762,0.0679999999999996,7.91178319575653,1,151.964815869081,1202.31267653923,25389,25454,25525,7.91178319575653,151.964815869081,1.313,1
FLIC_0018,2,8,13.9725,14.007,14.0445,0.0719999999999992,-8.21007278891569,-1,-165.895150881959,1362.01126406903,27946,28015,28090,8.21007278891569,165.895150881959,1.2785,1
FLIC_0018,2,9,15.488,15.523,15.58,0.0920000000000005,-7.34954635393806,-1,-114.427102089457,840.987290953269,30977,31047,31161,7.34954635393806,114.427102089457,1.5155,1
FLIC_0018,2,10,16.717,16.753,16.7855,0.0685000000000002,7.50304894588905,1,177.460469247721,1331.49458672609,33435,33507,33572,7.50304894588905,177.460469247721,1.229,1
FLIC_0018,2,11,18.099,18.1365,18.1835,0.0844999999999985,8.57508538800757,1,135.829656959034,1164.75090664749,36199,36274,36368,8.57508538800757,135.829656959034,1.382,1
FLIC_0018,2,12,23.0725,23.1775,23.1985,0.125999999999998,-4.98430905013944,-1,-122.687924338821,611.514531624807,46146,46356,46398,4.98430905013944,122.687924338821,4.9735,1
FLIC_0018,2,13,23.5335,23.601,23.625,0.0914999999999999,-10.3023214349556,-1,-172.972789546263,1782.02127740652,47068,47203,47251,10.3023214349556,172.972789546263,0.460999999999999,1
FLIC_0018,3,1,4.972,5.0065,5.0645,0.0924999999999994,-6.24086236766246,-1,-96.9543069368766,605.078485545149,9945,10014,10130,6.24086236766246,96.9543069368766,NaN,1
FLIC_0018,3,2,6.2345,6.264,6.301,0.0665000000000004,5.84397385661856,1,128.364902486967,750.161134241228,12470,12529,12603,5.84397385661856,128.364902486967,1.2625,1
FLIC_0018,3,3,7.6425,7.6545,7.7415,0.0990000000000002,6.19532288863168,1,95.9122198517117,594.207170946784,15286,15310,15484,6.19532288863168,95.9122198517117,1.408,1
FLIC_0018,3,4,8.732,8.7665,8.8115,0.0795000000000012,-6.52700733145405,-1,-116.191165029587,758.380585998301,17465,17534,17624,6.52700733145405,116.191165029587,1.0895,1
FLIC_0018,3,5,11.5435,11.5755,11.609,0.0655000000000001,5.65402163722647,1,121.047432627987,684.404803209354,23088,23152,23219,5.65402163722647,121.047432627987,2.8115,1
FLIC_0018,3,6,12.967,12.995,13.024,0.0569999999999986,3.55488822507711,1,88.8432332935917,315.827763913168,25935,25991,26049,3.55488822507711,88.8432332935917,1.4235,1
FLIC_0018,3,7,13.9625,13.978,14.0135,0.0510000000000002,-3.85265432386792,-1,-94.1094968854852,362.5713600929,27926,27957,28028,3.85265432386792,94.1094968854852,0.9955,1
FLIC_0018,3,8,17.051,17.0855,17.1355,0.084500000000002,5.75014091851129,1,89.6368178658998,515.424334215854,34103,34172,34272,5.75014091851129,89.6368178658998,3.0885,1
FLIC_0018,3,9,18.3505,18.378,18.4385,0.088000000000001,6.36719123765749,1,101.877498471726,648.673515583637,36702,36757,36878,6.36719123765749,101.877498471726,1.2995,1
FLIC_0018,4,1,4.61,4.6595,4.699,0.0889999999999995,-6.69828092121691,-1,-115.977320005147,776.848669884346,9221,9320,9399,6.69828092121691,115.977320005147,NaN,1
FLIC_0018,4,2,6.0735,6.0895,6.138,0.0644999999999998,6.46066104292731,1,139.703406064368,902.57635312432,12148,12180,12277,6.46066104292731,139.703406064368,1.4635,1
FLIC_0018,4,3,7.4225,7.448,7.517,0.0945,6.6977176028362,1,109.172482369431,731.206456911063,14846,14897,15035,6.6977176028362,109.172482369431,1.349,1
FLIC_0018,4,4,8.667,8.7125,8.7365,0.0694999999999997,-6.54083727157304,-1,-134.075457300134,876.965748311915,17335,17426,17474,6.54083727157304,134.075457300134,1.2445,1
FLIC_0018,4,5,10.059,10.0765,10.121,0.0620000000000012,-3.63238654066809,-1,-91.6783110471952,333.011063119014,20119,20154,20243,3.63238654066809,91.6783110471952,1.392,1
FLIC_0018,4,6,11.54,11.5685,11.604,0.0640000000000001,6.20818520403639,1,144.080100251637,894.475946578291,23081,23138,23209,6.20818520403639,144.080100251637,1.481,1
FLIC_0018,4,7,12.8125,12.8555,12.896,0.0835000000000008,6.88977855138364,1,125.954098786143,867.795848275622,25626,25712,25793,6.88977855138364,125.954098786143,1.2725,1
FLIC_0018,4,8,14.056,14.09,14.133,0.077,-7.16539915500459,-1,-127.465251503808,913.33940541783,28113,28181,28267,7.16539915500459,127.465251503808,1.2435,1
FLIC_0018,4,9,15.4675,15.5035,15.562,0.0945,-6.63331677447422,-1,-109.166871127733,724.138437468456,30936,31008,31125,6.63331677447422,109.166871127733,1.4115,1
FLIC_0018,4,10,16.795,16.82,16.861,0.0659999999999989,6.35395700549452,1,126.148670866123,801.543230983626,33591,33641,33723,6.35395700549452,126.148670866123,1.3275,1
FLIC_0018,4,11,18.247,18.2785,18.3215,0.0745000000000005,5.31785142667553,1,95.16064730306,506.050184023944,36495,36558,36644,5.31785142667553,95.16064730306,1.452,1
FLIC_0018,4,12,21.206,21.218,21.2445,0.0384999999999991,-2.23877969585725,-1,-80.3310125492067,179.843439842818,42413,42437,42490,2.23877969585725,80.3310125492067,2.959,1
FLIC_0018,4,13,21.703,21.7405,21.7735,0.0704999999999991,-4.2238104404707,-1,-98.099891701593,414.355346778233,43407,43482,43548,4.2238104404707,98.099891701593,0.497,1
FLIC_0018,4,14,24.192,24.2025,24.219,0.027000000000001,-1.68649463659579,-1,-84.0184528770642,141.696670152245,48385,48406,48439,1.68649463659579,84.0184528770642,2.489,1
FLIC_0018,4,15,24.843,24.872,24.922,0.0790000000000006,-5.07420313978854,-1,-85.92936731895,436.023065449859,49687,49745,49845,5.07420313978854,85.92936731895,0.651,1
FLIC_0019,1,1,4.606,4.638,4.7215,0.1155,-7.35047528445593,-1,-81.3102434273329,597.668934685706,9213,9277,9444,7.35047528445593,81.3102434273329,NaN,1
FLIC_0019,1,2,6.0045,6.032,6.085,0.0804999999999998,6.00398285966306,1,111.186111237901,667.559506104947,12010,12065,12171,6.00398285966306,111.186111237901,1.3985,1
FLIC_0019,1,3,7.2685,7.2965,7.342,0.0734999999999992,4.09488784547041,1,79.2935317499075,324.698119387119,14538,14594,14685,4.09488784547041,79.2935317499075,1.264,1
FLIC_0019,1,4,8.6885,8.7085,8.7635,0.0750000000000011,-5.60890943262821,-1,-102.819503382667,576.705282381188,17378,17418,17528,5.60890943262821,102.819503382667,1.42,1
FLIC_0019,1,5,9.4955,9.5185,9.5715,0.0760000000000005,-3.33658131494303,-1,-65.1774671511155,217.469919051725,18992,19038,19144,3.33658131494303,65.1774671511155,0.807,1
FLIC_0019,1,6,11.449,11.478,11.534,0.0850000000000009,6.44621110514987,1,106.507816060782,686.571866676271,22899,22957,23069,6.44621110514987,106.507816060782,1.9535,1
FLIC_0019,1,7,12.4555,12.4695,12.5155,0.0599999999999987,2.65817282685117,1,67.730877156442,180.040377196049,24912,24940,25032,2.65817282685117,67.730877156442,1.0065,1
FLIC_0019,1,8,13.951,13.979,14.041,0.0899999999999999,-5.88465669498097,-1,-92.6714610082155,545.339733455664,27903,27959,28083,5.88465669498097,92.6714610082155,1.4955,1
FLIC_0019,1,9,14.7355,14.8035,14.86,0.124499999999999,-6.84550482231425,-1,-82.124764705122,562.185472820336,29472,29608,29721,6.84550482231425,82.124764705122,0.7845,1
FLIC_0019,1,10,16.2955,16.3275,16.3905,0.0949999999999989,5.97359276193832,1,103.520599152033,618.389901806102,32592,32656,32782,5.97359276193832,103.520599152033,1.56,1
FLIC_0019,1,11,19.285,19.318,19.342,0.0569999999999986,-3.11198868086734,-1,-71.1628847987452,221.458091991561,38571,38637,38685,3.11198868086734,71.1628847987452,2.9895,1
FLIC_0019,1,12,19.9915,20.052,20.077,0.0855000000000032,-3.82685347378271,-1,-67.8522499279768,259.660618340851,39984,40105,40155,3.82685347378271,67.8522499279768,0.706499999999998,1
FLIC_0019,1,13,21.0895,21.108,21.134,0.0444999999999993,2.44231510223993,1,70.0488298900195,171.081315134631,42180,42217,42269,2.44231510223993,70.0488298900195,1.098,1
FLIC_0019,1,14,21.729,21.756,21.7805,0.0515000000000008,-2.31078640771775,-1,-66.5332596480498,153.744152055869,43459,43513,43562,2.31078640771775,66.5332596480498,0.639499999999998,1
FLIC_0019,1,15,23.709,23.726,23.747,0.0380000000000003,1.99699012439754,1,64.4302648452566,128.666602608295,47419,47453,47495,1.99699012439754,64.4302648452566,1.98,1
FLIC_0019,1,16,24.2525,24.2675,24.3025,0.0499999999999972,-2.62125146461706,-1,-73.4438796759616,192.514877167774,48506,48536,48606,2.62125146461706,73.4438796759616,0.543500000000002,1
FLIC_0019,2,1,5.9025,5.944,5.989,0.0865,3.74773192361014,1,65.4130904858053,245.150727435651,11806,11889,11979,3.74773192361014,65.4130904858053,NaN,1
FLIC_0019,2,2,11.135,11.143,11.217,0.0820000000000007,4.32074067394848,1,70.595347392412,305.024188869917,22271,22287,22435,4.32074067394848,70.595347392412,5.2325,1
FLIC_0019,2,3,13.965,13.991,14.0235,0.0585000000000004,-2.36227622957232,-1,-73.8061377196982,174.350484731784,27931,27983,28048,2.36227622957232,73.8061377196982,2.83,1
FLIC_0019,2,4,16.6835,16.7245,16.768,0.084500000000002,4.3516475829639,1,81.1172777242588,352.993805545382,33368,33450,33537,4.3516475829639,81.1172777242588,2.7185,1
FLIC_0019,2,5,21.7175,21.7275,21.77,0.0524999999999984,-4.86381715916153,-1,-70.7529346069698,344.129337402413,43436,43456,43541,4.86381715916153,70.7529346069698,5.034,1
FLIC_0019,3,1,0.607,0.62,0.6345,0.0275,-1.60254959414597,-1,-190.703078522347,305.611141088373,1215,1241,1270,1.60254959414597,190.703078522347,NaN,1
FLIC_0019,3,2,1.199,1.2095,1.2285,0.0294999999999999,-2.14180904076917,-1,-124.115038632725,265.830711838985,2399,2420,2458,2.14180904076917,124.115038632725,0.592,1
FLIC_0019,3,3,8.4505,8.47,8.5295,0.0790000000000006,-5.67850430118015,-1,-98.1774490016746,557.501066434904,16902,16941,17060,5.67850430118015,98.1774490016746,7.2515,1
FLIC_0019,3,4,13.8605,13.8745,13.95,0.0894999999999992,-5.73386566564574,-1,-87.686967834258,502.785294189434,27722,27750,27901,5.73386566564574,87.686967834258,5.41,1
FLIC_0019,3,5,16.5505,16.59,16.628,0.0775000000000006,5.1645558210142,1,92.1070553403322,475.692028814389,33102,33181,33257,5.1645558210142,92.1070553403322,2.69,1
FLIC_0019,3,6,19.476,19.5475,19.561,0.0850000000000009,-5.30918982035691,-1,-86.3287454938666,458.33569678022,38953,39096,39123,5.30918982035691,86.3287454938666,2.9255,1
FLIC_0019,3,7,20.8895,20.903,20.992,0.102499999999999,-6.91594676378821,-1,-97.6162700220225,675.108926751882,41780,41807,41985,6.91594676378821,97.6162700220225,1.4135,1
FLIC_0019,3,8,23.9935,24.017,24.0325,0.0389999999999979,-3.31243249763502,-1,-194.904310427439,645.607371788994,47988,48035,48066,3.31243249763502,194.904310427439,3.104,1
FLIC_0019,4,1,4.6315,4.657,4.711,0.0795000000000003,-4.36905398028066,-1,-68.241118150801,298.14912887556,9264,9315,9423,4.36905398028066,68.241118150801,NaN,1
FLIC_0019,4,2,5.7315,5.792,5.8385,0.107,6.12622150503,1,73.3177416259178,449.160725448931,11464,11585,11678,6.12622150503,73.3177416259178,1.1,1
FLIC_0019,4,3,7.082,7.1115,7.1635,0.0815000000000001,4.9110667265777,1,68.6506337718812,337.147843275557,14165,14224,14328,4.9110667265777,68.6506337718812,1.3505,1
FLIC_0019,4,4,8.3975,8.4095,8.4955,0.097999999999999,-6.02391332390192,-1,-84.0972891582332,506.594780664313,16796,16820,16992,6.02391332390192,84.0972891582332,1.3155,1
FLIC_0019,4,5,10.9375,10.998,11.044,0.1065,6.70726338663311,1,100.642396730893,675.035062736119,21876,21997,22089,6.70726338663311,100.642396730893,2.54,1
FLIC_0019,4,6,13.5525,13.594,13.6445,0.0920000000000005,-5.61557783056572,-1,-86.7877839100882,487.36355528942,27106,27189,27290,5.61557783056572,86.7877839100882,2.615,1
FLIC_0019,4,7,16.188,16.2205,16.252,0.0640000000000001,3.15104429786382,1,67.1060433377623,211.454115211658,32377,32442,32505,3.15104429786382,67.1060433377623,2.6355,1
FLIC_0019,4,8,17.584,17.613,17.6815,0.0975000000000001,4.72580146547989,1,64.4250090933976,304.459802387134,35169,35227,35364,4.72580146547989,64.4250090933976,1.396,1
FLIC_0019,4,9,19.5715,19.595,19.646,0.0745000000000005,-4.27462546350762,-1,-87.9840629290646,376.098915779436,39144,39191,39293,4.27462546350762,87.9840629290646,1.9875,1
FLIC_0019,4,10,21.0335,21.06,21.1345,0.100999999999999,-5.18566547997179,-1,-77.2796768461343,400.746552524374,42068,42121,42270,5.18566547997179,77.2796768461343,1.462,1
FLIC_0019,4,11,21.8235,21.8475,21.856,0.0325000000000024,2.41386593311093,1,71.8407767011595,173.414003487159,43648,43696,43713,2.41386593311093,71.8407767011595,0.789999999999999,1
FLIC_0019,4,12,22.7015,22.7155,22.7285,0.027000000000001,2.23559815873159,1,132.546259288049,296.320173211121,45404,45432,45458,2.23559815873159,132.546259288049,0.878,1
FLIC_0019,4,13,23.0155,23.051,23.088,0.0725000000000016,4.55229412049266,1,112.883199949752,513.877527433651,46032,46103,46177,4.55229412049266,112.883199949752,0.314,1
FLIC_0019,4,14,23.711,23.7375,23.76,0.049000000000003,-3.10003065016875,-1,-151.711156708003,470.309235767363,47423,47476,47521,3.10003065016875,151.711156708003,0.695499999999999,1
FLIC_0020,1,1,6.2,6.2355,6.304,0.104,7.21946619288198,1,96.0068233893784,693.118015745608,12401,12472,12609,7.21946619288198,96.0068233893784,NaN,1
FLIC_0020,1,2,8.7265,8.763,8.8235,0.0969999999999995,-6.86147515714147,-1,-103.938241889252,713.169664600063,17454,17527,17648,6.86147515714147,103.938241889252,2.5265,1
FLIC_0020,1,3,10.0175,10.0565,10.099,0.0815000000000001,-4.20928043187014,-1,-93.2285289628225,392.425022655247,20036,20114,20199,4.20928043187014,93.2285289628225,1.291,1
FLIC_0020,1,4,11.3575,11.4255,11.4885,0.131,7.27166204184699,1,81.9161520417614,595.666573416243,22716,22852,22978,7.27166204184699,81.9161520417614,1.34,1
FLIC_0020,1,5,13.8255,13.88,13.9425,0.117000000000001,-6.30554021285631,-1,-93.8801459852195,591.965035698622,27652,27761,27886,6.30554021285631,93.8801459852195,2.468,1
FLIC_0020,1,6,16.6845,16.7445,16.7885,0.103999999999999,5.73351313733668,1,80.0398485462445,458.909523150331,33370,33490,33578,5.73351313733668,80.0398485462445,2.859,1
FLIC_0020,1,7,18.8155,18.8475,18.9355,0.120000000000001,-8.06787540338252,-1,-92.0092075411677,742.318822406104,37632,37696,37872,8.06787540338252,92.0092075411677,2.131,1
FLIC_0020,2,1,0.057,0.071,0.0975,0.0405,-1.92182916001144,-1,-68.6089664697646,131.854712399841,115,143,196,1.92182916001144,68.6089664697646,NaN,1
FLIC_0020,2,2,5.9465,5.9755,6.028,0.0814999999999992,5.409265977619,1,102.408329432331,553.953892223104,11894,11952,12057,5.409265977619,102.408329432331,5.8895,1
FLIC_0020,2,3,8.647,8.6775,8.745,0.097999999999999,-5.33662254762603,-1,-72.6080031948207,387.481506987583,17295,17356,17491,5.33662254762603,72.6080031948207,2.7005,1
FLIC_0020,2,4,9.0535,9.065,9.0795,0.0259999999999998,1.78973183875787,1,70.490247872697,126.1586409397,18108,18131,18160,1.78973183875787,70.490247872697,0.406499999999999,1
FLIC_0020,2,5,11.153,11.185,11.236,0.0830000000000002,5.74112860009712,1,94.9083712030107,544.881164302239,22307,22371,22473,5.74112860009712,94.9083712030107,2.0995,1
FLIC_0020,2,6,13.9925,14.041,14.0685,0.0760000000000005,-5.03539395140773,-1,-88.4517557919515,445.389436106186,27986,28083,28138,5.03539395140773,88.4517557919515,2.8395,1
FLIC_0020,2,7,16.7045,16.737,16.7725,0.0680000000000014,4.37199812863582,1,92.0334748107746,402.370179644559,33410,33475,33546,4.37199812863582,92.0334748107746,2.712,1
FLIC_0020,2,8,18.8395,18.893,18.938,0.0984999999999978,-5.610984538233,-1,-78.2916262828574,439.293104546229,37680,37787,37877,5.610984538233,78.2916262828574,2.135,1
FLIC_0020,2,9,21.229,21.2435,21.2755,0.0465000000000018,7.15839397496893,1,291.356888552771,2085.64739558185,42459,42488,42552,7.15839397496893,291.356888552771,2.3895,1
FLIC_0020,2,10,22.0865,22.1215,22.1495,0.0629999999999988,-1.54790570979045,-1,-77.3827490557135,119.781199102621,44174,44244,44300,1.54790570979045,77.3827490557135,0.857500000000002,1
FLIC_0020,2,11,22.533,22.578,22.6305,0.0975000000000001,5.18929786294999,1,75.5409247592922,392.004359418661,45067,45157,45262,5.18929786294999,75.5409247592922,0.4465,1
FLIC_0020,2,12,22.9555,22.977,23.0335,0.0779999999999994,-5.99294012840777,-1,-102.923393137217,616.813732883915,45912,45955,46068,5.99294012840777,102.923393137217,0.422499999999999,1
FLIC_0020,2,13,23.5675,23.589,23.6175,0.0500000000000007,2.62392656307838,1,76.9915123352772,202.020074348111,47136,47179,47236,2.62392656307838,76.9915123352772,0.611999999999998,1
FLIC_0020,2,14,24.553,24.5605,24.574,0.0210000000000008,3.60283907925089,1,160.889082914022,579.657475347474,49107,49122,49149,3.60283907925089,160.889082914022,0.985500000000002,1
FLIC_0020,3,1,5.9455,5.963,6.0225,0.077,3.87015844892533,1,72.4915150326622,280.553649379056,11892,11927,12046,3.87015844892533,72.4915150326622,NaN,1
FLIC_0020,3,2,11.3935,11.4055,11.474,0.0805000000000007,5.08018607692538,1,81.804211169847,415.58061461892,22788,22812,22949,5.08018607692538,81.804211169847,5.448,1
FLIC_0020,3,3,13.8085,13.837,13.853,0.0444999999999993,-2.81478373817069,-1,-76.8697887192472,216.371831243554,27618,27675,27707,2.81478373817069,76.8697887192472,2.415,1
FLIC_0020,3,4,21.1995,21.229,21.2825,0.0829999999999984,-5.55203713565655,-1,-82.9849989274909,460.735795747849,42400,42459,42566,5.55203713565655,82.9849989274909,7.391,1
FLIC_0020,3,5,24.705,24.7475,24.809,0.104000000000003,10.0273196135312,1,98.8028834999573,990.728091592557,49411,49496,49619,10.0273196135312,98.8028834999573,3.5055,1
FLIC_0020,4,1,5.9455,6.0325,6.0675,0.122,5.48354697621483,1,70.9789319468113,389.216307651896,11892,12066,12136,5.48354697621483,70.9789319468113,NaN,1
FLIC_0020,4,2,8.602,8.6565,8.712,0.109999999999999,-5.07231983746885,-1,-74.0899064229281,375.807702105229,17205,17314,17425,5.07231983746885,74.0899064229281,2.6565,1
FLIC_0020,4,3,11.239,11.275,11.353,0.113999999999999,5.63797797183446,1,72.4140508999372,408.268823825145,22479,22551,22707,5.63797797183446,72.4140508999372,2.637,1
FLIC_0020,4,4,13.9695,14.02,14.07,0.1005,-4.5997789230502,-1,-84.5262887306049,388.802241346692,27940,28041,28141,4.5997789230502,84.5262887306049,2.7305,1
FLIC_0020,4,5,23.9335,23.9455,23.9575,0.0240000000000009,2.11670432705432,1,67.7786802639357,143.467425796704,47868,47892,47916,2.11670432705432,67.7786802639357,9.964,1
FLIC_0020,4,6,24.2185,24.265,24.3105,0.0920000000000023,-4.8231149721274,-1,-88.1469671849351,425.142957177284,48438,48531,48622,4.8231149721274,88.1469671849351,0.285,1
FLIC_0021,1,1,4.835,4.865,4.8945,0.0594999999999999,-3.02412569780718,-1,-69.0188545966291,208.721691818883,9671,9731,9790,3.02412569780718,69.0188545966291,NaN,1
FLIC_0021,1,2,6.328,6.362,6.4135,0.0854999999999997,4.53533439700004,1,82.3593564454467,373.527222201821,12657,12725,12828,4.53533439700004,82.3593564454467,1.493,1
FLIC_0021,1,3,7.425,7.4765,7.529,0.104,4.91233073495484,1,82.9094891862979,407.278831949257,14851,14954,15059,4.91233073495484,82.9094891862979,1.097,1
FLIC_0021,1,4,7.739,7.7525,7.766,0.0270000000000001,-1.63804974172575,-1,-62.8850737314769,103.00887878425,15479,15506,15533,1.63804974172575,62.8850737314769,0.314,1
FLIC_0021,1,5,8.7295,8.775,8.832,0.102500000000001,-3.17462156331494,-1,-82.8184215352398,262.917146845479,17460,17551,17665,3.17462156331494,82.8184215352398,0.9905,1
FLIC_0021,1,6,10.0715,10.1215,10.1575,0.0860000000000003,-3.93132373208064,-1,-123.765194416115,486.561046013645,20144,20244,20316,3.93132373208064,123.765194416115,1.342,1
FLIC_0021,1,7,11.661,11.711,11.7325,0.0715000000000003,4.57446281259314,1,113.624104387966,519.769240136951,23323,23423,23466,4.57446281259314,113.624104387966,1.5895,1
FLIC_0021,1,8,12.9255,12.976,13.005,0.0795000000000012,3.6159784594706,1,76.8180725165139,277.772495517764,25852,25953,26011,3.6159784594706,76.8180725165139,1.2645,1
FLIC_0021,1,9,15.425,15.459,15.513,0.0879999999999992,-4.24754453951027,-1,-79.7495155595687,338.739619343635,30851,30919,31027,4.24754453951027,79.7495155595687,2.4995,1
FLIC_0021,1,10,16.8025,16.837,16.915,0.112500000000001,5.95041837456653,1,84.8839754363181,505.095167142522,33606,33675,33831,5.95041837456653,84.8839754363181,1.3775,1
